GST Geography - Italy,Capri cave?,Blue Grotto
GST Geography - Italy,Largest island?,Sicily
GST Geography - Italy,Sicily capital?,Palermo
GST Geography - Italy,Sicily volcano?,Etna
GST Geography - Italy,Second largest island?,Sardinia
GST Geography - Italy,Mainland volcano?,Vesuvius
GST Geography - Italy,"Cities Vesuvius buried, 73 A.D.?",Pompeii & Herculaneum
GST Geography - Italy,"Central mountains, 'the spine of Italy'?",Apennines
GST Geography - Italy,North central mountains?,Dolomites
GST Geography - Italy,Countries completely within its borders?,Vatican City & San Marino
GST Geography - Italy,"14th century scholar, poet & humanist?",Petrarch
GST Geography - Italy,Infamous patron of the arts?,Lucrezia Borgia
GST Geography - Italy,Revolutionary Red Shirts leader?,Giuseppe Garibaldi
GST Geography - Italy,Physicist?,Enrico Fermi
GST Geography - Italy,Educator?,Maria Montessori
GST Geography - Italy,Tenor from Modena?,Luciano Pavarotti
GST Geography - Italy,Electrostatics & animal physiology pioneer?,Luigi Galvani
GST Geography - Italy,Opera conductor?,Arturo Toscanini
GST Geography - Italy,Violin virtuoso?,Niccolo Paganini
GST Geography - Italy,Rome river?,Tiber
GST Geography - Italy,Rome underground cemeteries?,Catacombs
GST Geography - Italy,Rome ancient arena?,Colosseum (aka Flavian Amphitheater)
GST Geography - Italy,Rome steps leading to Trinità dei Monti?,Spanish Steps
GST Geography - Italy,Rome fountain?,Trevi Fountain
GST Geography - Italy,Milan ruling family?,Sforza
GST Geography - Italy,Milan grand opera house?,La Scala
GST Geography - Italy,Florence ruling family?,Medici
GST Geography - Italy,Florence river?,Arno
GST Geography - Italy,Florence fountain?,Fountain of Neptune
GST Geography - Italy,Florence art gallery?,Uffizi Gallery
GST Geography - Italy,Florence palace used as an art gallery?,Pitti Palace
GST Geography - Italy,Florence historic 'via'?,Via Maggio
GST Geography - Italy,Venetian Renaissance artist?,Titian
GST Geography - Italy,Venetian 16th century mannerist fresco painter?,Tintoretto
GST Geography - Italy,Venetian 18th century painter of landscapes?,Canaletto
GST Geography - Italy,Venetian composer?,Antonio Vivaldi (aka The Red Priest)
GST Geography - Italy,Venetian leader?,Doge
GST Geography - Italy,Venetian traveler?,Marco Polo
GST Geography - Italy,Venetian landmark bridge?,The Rialto
GST Geography - Italy,Venetian bridge to the gallows?,The Bridge of Sighs
GST Geography - Italy,Venetian canal?,Grand Canal
GST Geography - Italy,Turin auto maker?,Fiat
GST Geography - Italy,Turin veil of controversy?,Shroud of Turin
GST Geography - Italy,Pisa tower?,Leaning Tower of Pisa
GST Geography - Italy,Comedy of Masks?,Commedia dell’ Arte
GST Geography - Italy,Bell tower?,Campanile
GST Geography - Italian Terms,Beautiful singing?,Bel canto
GST Geography - Jamaica,Capital?,Kingston
GST Geography - Jamaica,Resort city?,Montego Bay
GST Geography - Jamaica,City of 'eight rivers'?,Ocho Rios
GST Geography - Jamaica,Mountains?,Blue Mountains
GST Geography - Jamaica,Language?,English
GST Geography - Jamaica,Reggae artist?,Bob Marley
GST Geography - Jamaica,Liqueur?,Tia Maria
GST Geography - Jamaica,World’s fastest man?,Usain Bolt
GST Geography - Jamaica,Famous winter olympians?,Jamaican Bobsled Team
GST Geography - Japan,Capital & largest city?,Tokyo
GST Geography - Japan,Ancient Capital?,Kyoto
GST Geography - Japan,"Second largest city, sits on Tokyo Bay?",Yokohama
GST Geography - Japan,Largest island?,Honshu
GST Geography - Japan,Northernmost main island?,Hokkaido
GST Geography - Japan,Southernmost main island?,Kyushu
GST Geography - Japan,Kyushu port?,Nagasaki
GST Geography - Japan,"Sea between Japan, Russia & the Korean Peninsula?",Sea of Japan
GST Geography - Japan,Tunnel between Hokkaido & Honshu?,Seikan Train Tunnel
GST Geography - Japan,Parliament?,National Diet
GST Geography - Japan,Currency?,Yen
GST Geography - Japan,Emperor?,Akihito (125th Emperor)
GST Geography - Japan,Akihito’s father?,Hirohito
GST Geography - Japan,Primary religion?,Shinto
GST Geography - Japan,Secondary religion?,Buddhism
GST Geography - Japan,Temple?,Pagoda
GST Geography - Japan,Sacred mountain?,Mt. Fuji
GST Geography - Japan,Ancient ceremony?,Tea ceremony
GST Geography - Japan,Flower & Imperial Seal?,Chrysanthemum
GST Geography - Japan,General term for female professional entertainer?,Geisha
GST Geography - Japan,Conductor of San Francisco & Boston Symphonies?,Seiji Ozawa
GST Geography - Japan,Japanese-American violinist?,Midori (Gotō)
GST Geography - Japan,Film director?,Akira Kurosawa
GST Geography - Japan,"Multimedia artist, singer, songwriter, & peace activist?",Yoko Ono
GST Geography - Japan,"MLB baseball player with over 3,000 hits?",Ichiro Suzuki
GST Geography - Japan,Drama with masks?,Noh dramas
GST Geography - Japan,Drama theater with elaborate makeup?,Kabuki
GST Geography - Japan,Upscale shopping district?,Ginza
GST Geography - Japan,'Precision' watch maker?,Seiko
GST Geography - Japan,Film maker?,Fuji
GST Geography - Japan,First pocket radio maker?,Sony
GST Geography - Japan,Art of paper folding?,Origami
GST Geography - Japan,Art of flower arranging?,Ikebana
GST Geography - Japan,Art of dwarf tree growing?,Bonsai
GST Geography - Japan,Massage?,Shiatsu
GST Geography - Japan,Self defense to either throw or take down an opponent?,Judo
GST Geography - Japan,"'Open hand' fighting style, originally from Okinawa?",Karate
GST Geography - Japan,Weaponless martial art?,Jujitsu
GST Geography - Japan,(Bamboo) sword fighting?,Kendo
GST Geography - Japan,Wrestling?,Sumo
GST Geography - Japan,Grill?,Hibachi
GST Geography - Japan,Green liquor?,Midori
GST Geography - Japan,Long-necked fretless lute?,Samisen
GST Geography - Japan,Floor mat?,Tatami
GST Geography - Japan,'Vertical pinball'?,Pachinko
GST Geography - Japan,Mafia?,Yakuza
GST Geography - Japan,Ornamental fish?,Koi
GST Geography - Japan,Poison fish?,Fugu
GST Geography - Japan,Three-line poem?,Haiku
GST Geography - Japan,Number of syllables in haiku?,17
GST Geography - Japan,Hokkaido aborigines?,Ainu
GST Geography - Japan,High speed train?,Bullet train ('Shinkansen')
GST Geography - Japan,Powerful businessman?,Tycoon
GST Geography - Japan,Suffix added to a name for respect?,San
GST Geography - Japan,Act of ceremonial suicide?,Harakiri
GST Geography - Japan,9th to 19th century military dictators?,Shoguns
GST Geography - Japan,Warrior knights?,Samurai
GST Geography - Japan,Covert agent or mercenary in feudal Japan?,Ninja
GST Geography - Japan,Nuclear power plant damaged in 2011?,Fukushima
GST Geography - Japanese Terms,Thank you very much?,Domo arigato
GST Geography - Japanese Terms,Divine wind?,Kamikaze
GST Geography - Japanese Terms,Empty hand?,Karate
GST Geography - Japanese Terms,Exalted gate?,Mikado
GST Geography - Japanese Terms,"Long life (10,000 years)?",Banzai
GST Geography - Jordan,Capital?,Amman (former Philadelphia)
GST Geography - Jordan,Former name?,Transjordan
GST Geography - Jordan,"King, 1952-99?",King Hussein I
GST Geography - Jordan,"King, 1999-?",King Abdullah Hussein (Abdullah II)
GST Geography - Jordan,Official language?,Arabic
GST Geography - Jordan,Sea?,Dead Sea
GST Geography - Jordan,King Hussein’s wife?,Queen Noor (American born)
GST Geography - Jordan,Historical & archaeological site?,Petra
GST Geography - Kazakhstan,Capital?,Astana
GST Geography - Kazakhstan,Currency?,Tenge
GST Geography - Kazakhstan,Official languages?,"Kazakh, Russian"
GST Geography - Kazakhstan,Sea?,Caspian Sea
GST Geography - Kazakhstan,World’s first & largest spaceport?,Baikonur Cosmodrome (leased by Russia)
GST Geography - Kenya,Capital?,Nairobi
GST Geography - Kenya,Largest port?,Mombasa
GST Geography - Kenya,Independence leader & first president?,Jomo Kenyatta
GST Geography - Kenya,"President, 1978-2002?",Daniel arap Moi
GST Geography - Kenya,"President, 2013-?",Uhuru Kenyatta (Jomo’s son)
GST Geography - Kenya,Currency?,Shilling
GST Geography - Kenya,Official languages?,"Swahili, English"
GST Geography - Kenya,Paleoanthropologist & archaeologist family?,"Leakey (Louis, Mary & their son Richard)"
GST Geography - Kenya,Native tribe?,Masai
GST Geography - Kenya,Game reserve?,Masai Mara
GST Geography - Kenya,Lake?,Lake Victoria
GST Geography - Kenya,Tallest mountain?,Mt. Kenya (second tallest mountain in Africa)
GST Geography - Kiribati,Capital?,South Tarawa
GST Geography - Kiribati,Island group?,Micronesia
GST Geography - Kiribati,Official language?,English & Gilbertese (Kiribati)
GST Geography - Kiribati,Currency?,Australian dollar & Kiribati dollar
GST Geography - Kuwait,Capital?,Kuwait City
GST Geography - Kuwait,Gulf?,Persian Gulf
GST Geography - Kyrgyzstan,Capital?,Bishkek
GST Geography - Kyrgyzstan,Official languages?,"Kyrgyz, Russian"
GST Geography - Laos,Capital?,Vientiane
GST Geography - Laos,Official language?,Lao
GST Geography - Laos,Religion?,Buddhism
GST Geography - Laos,Border river?,Mekong
GST Geography - Latvia,Capital?,Riga
GST Geography - Latvia,Official language?,Latvian (Lettish)
GST Geography - Latvia,Sea?,Baltic Sea
GST Geography - Lebanon,Capital?,Beirut
GST Geography - Lebanon,Official language?,Arabic
GST Geography - Lebanon,Valley?,Bekaa Valley
GST Geography - Lebanon,Tree?,"Cedar (on their flag, used in building Solomon’s temple)"
GST Geography - Lebanon,Sea?,Mediterranean Sea
GST Geography - Lebanon,"Lebanese-American poet, writer & philosopher?",Khalil Gibran
GST Geography - Lebanon,Group of militant Shiite Muslims?,Hezbollah
GST Geography - Liberia,Capital?,Monrovia (named after U.S. president James Monroe)
GST Geography - Liberia,Official language?,English
GST Geography - Liberia,"President, 2006-18?",Ellen Sirleaf
GST Geography - Liberia,"President, 2018-?",George Weah
GST Geography - Liberia,Late dictator?,Charles Taylor
GST Geography - Libya,Capital?,Tripoli
GST Geography - Libya,"Dictator, 1969-2011?",Muammar Gaddafi
GST Geography - Libya,Official language?,Arabic
GST Geography - Libya,Gulf?,Gulf of Sidra
GST Geography - Libya,"Site of attack on U.S. diplomatic compound, 2012?",Benghazi
GST Geography - Libya,"City on Egyptian border, site of WWII siege?",Tobruk
GST Geography - Liechtenstein,Capital?,Vaduz
GST Geography - Liechtenstein,Official language?,German
GST Geography - Lithuania,Capital?,Vilnius
GST Geography - Lithuania,Sea?,Baltic Sea
GST Geography - Luxembourg,Capital?,Luxembourg City
GST Geography - Luxembourg,Currency?,Euro
GST Geography - Luxembourg,"Grand Duchess, 1919-64?",Charlotte
GST Geography - Luxembourg,"Grand Duke, 1964-2000?",Jean
GST Geography - Luxembourg,"Grand Duke, 2000-?",Henri
GST Geography - Luxembourg,River?,Moselle
GST Geography - Luxembourg,Major religion?,Catholicism
GST Geography - Macedonia,Capital?,Skopje
GST Geography - Macedonia,Official language?,Macedonian
GST Geography - Madagascar,Capital?,Antananarivo
GST Geography - Madagascar,Official languages?,"Malagasy, French"
GST Geography - Madagascar,Ring-tailed primate?,Lemur
GST Geography - Malawi,Capital?,Lilongwe
GST Geography - Malawi,Official languages?,"Chichewa, English"
GST Geography - Malawi,Lake?,Lake Malawi
GST Geography - Malaysia,Capital?,Kuala Lumpur
GST Geography - Malaysia,Official language?,Malay
GST Geography - Malaysia,Former world’s tallest building?,Petronas Towers
GST Geography - Malaysia,Island?,Borneo
GST Geography - Malaysia,Peninsula?,Malay Peninsula
GST Geography - Maldives,Capital?,Male
GST Geography - Mali,Capital?,Bamako
GST Geography - Mali,Official language?,French
GST Geography - Mali,River?,Niger
GST Geography - Mali,Ancient trading center?,Timbuktu
GST Geography - Malta,Capital?,Valletta
GST Geography - Malta,Sea?,Mediterranean Sea
GST Geography - Malta,Official languages?,"English, Maltese"
GST Geography - Malta,Knights?,Knights of St. John (Hospitallers)
GST Geography - Marshall Islands,Capital?,Majuro
GST Geography - Marshall Islands,Official languages?,"English, Marshallese"
GST Geography - Marshall Islands,Currency?,U.S. dollar
GST Geography - Mauritania,Capital?,Nouakchott
GST Geography - Mauritania,Religion?,Muslim
GST Geography - Mauritius,Capital?,Port Louis
GST Geography - Mauritius,Primary language?,"English, French"
GST Geography - Mauritius,Extinct flightless bird?,Dodo
GST Geography - Mexico,Capital & largest city?,Mexico City
GST Geography - Mexico,"El Paso, TX sister city?",Ciudad Juárez
GST Geography - Mexico,Currency?,Peso
GST Geography - Mexico,Number of states?,31
GST Geography - Mexico,Leader during Mexican-American war?,Santa Anna
GST Geography - Mexico,"Austrian archduke, ruled 1864-67?",Maximilian
GST Geography - Mexico,Maximilian’s Belgian wife?,Princess Charlotte
GST Geography - Mexico,Man who overthrew Maximilian?,Benito Juarez
GST Geography - Mexico,"President, 1876-1911?",Porfirio Díaz
GST Geography - Mexico,"Leader of Mexican revolution, 1910-14?",Emiliano Zapata
GST Geography - Mexico,President 1988-94?,Carlos Salinas
GST Geography - Mexico,"President, 1994-2000?",Ernesto Zedillo
GST Geography - Mexico,"President, 2000-2006?",Vincente Fox
GST Geography - Mexico,"President, 2006-12?",Felipe Calderon
GST Geography - Mexico,"President, 2012-18?",Enrique Peña Nieto
GST Geography - Mexico,"President, 2018-?",Andrés Manuel López Obrador
GST Geography - Mexico,"Pyramid-building Indians, central Mexico?",Aztecs
GST Geography - Mexico,"Pyramid-building Indians, Yucatan?",Mayans
GST Geography - Mexico,Aztec conqueror?,Hernando Cortez (Marquis del Valle de Oaxaca)
GST Geography - Mexico,Aztec god?,Quetzalcoatl
GST Geography - Mexico,Stone carving Indians?,Olmecs
GST Geography - Mexico,State & breed of dog named for it?,Chihuahua
GST Geography - Mexico,Southern state with insurgency?,Chiapas
GST Geography - Mexico,Caribbean peninsula?,Yucatan
GST Geography - Mexico,Pacific peninsula?,Baja California
GST Geography - Mexico,Cape at southern end of Baja California?,Cabo (Cape) San Lucas
GST Geography - Mexico,Atlantic gulf?,Gulf of Mexico
GST Geography - Mexico,Pacific gulf?,Gulf of California (Sea of Cortez)
GST Geography - Mexico,Yucatan resort?,Cancun
GST Geography - Mexico,Island off of Yucatan?,Cozumel
GST Geography - Mexico,Yucatan Maya village?,Chichen Itza
GST Geography - Mexico,Pacific resort known for cliff divers?,Acapulco
GST Geography - Mexico,Christmas procession?,Las Posadas
GST Geography - Mexico,Candy-filled toy?,Piñata
GST Geography - Mexico,Artist-Muralist?,Diego Rivera
GST Geography - Mexico,Academy Award nominated Best Actress?,Salma Hayek
GST Geography - Mexico,Diego Rivera’s wife & artist?,Frida Kahlo
GST Geography - Mexico,Drug lord who escaped prison & recaptured?,Joaquin 'El Chapo' Guzman
GST Geography - Mexico,"Billionaire businessman, investor & philanthropist?",Carlos Slim
GST Geography - Mexico,Mexican-American 'Golden Boy' boxer?,Oscar De La Hoya
GST Geography - Mexico,Mexican-American male golfer?,Lee Trevino
